ID,Tipo,SKU,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,"Custom URI","Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2","Nome do atributo 3","Valores do atributo 3","Visibilidade do atributo 3","Atributo global 3","Nome do atributo 4","Valores do atributo 4","Visibilidade do atributo 4","Atributo global 4","Nome do atributo 5","Valores do atributo 5","Visibilidade do atributo 5","Atributo global 5","Nome do atributo 6","Valores do atributo 6","Visibilidade do atributo 6","Atributo global 6","Nome do atributo 7","Valores do atributo 7","Visibilidade do atributo 7","Atributo global 7","Nome do atributo 8","Valores do atributo 8","Visibilidade do atributo 8","Atributo global 8","Nome do atributo 9","Valores do atributo 9","Visibilidade do atributo 9","Atributo global 9","Nome do atributo 10","Valores do atributo 10","Visibilidade do atributo 10","Atributo global 10","Nome do atributo 11","Valores do atributo 11","Visibilidade do atributo 11","Atributo global 11","Nome do atributo 12","Valores do atributo 12","Visibilidade do atributo 12","Atributo global 12","Nome do atributo 13","Valores do atributo 13","Visibilidade do atributo 13","Atributo global 13","Nome do atributo 14","Valores do atributo 14","Visibilidade do atributo 14","Atributo global 14","Nome do atributo 15","Valores do atributo 15","Visibilidade do atributo 15","Atributo global 15","Nome do atributo 16","Valores do atributo 16","Visibilidade do atributo 16","Atributo global 16"
18802,external,65a,"Black Decker Mini Geladeira Portátil, Ideal para Viagens e Acampamentos, Capacidade de 24 Litros, Modelo BDC24LLA",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"744,98","965,9",SÁBADO,"Aventura e Lazer, Esporte",,https://promobuzy.com.br/wp-content/uploads/2023/08/black.png,,,,,,,https://amzn.to/3OMzWbj,"APROVEITE A OFERTA",0,ofertas/18802
18809,external,67a,"Secador de cabelo Taiff Diamante Fox Íon S prata 127V",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,348,449,SÁBADO,Cozinha,,https://promobuzy.com.br/wp-content/uploads/2023/08/bebedor.png,,,,,,,https://mercadolivre.com/sec/27AuT3s,"APROVEITE A OFERTA",0,ofertas/18809
18849,external,78a,"Cafeteira Oster Inox Compacta 0,75L OCAF300-127",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"121,9","137,03",SÁBADO,Cozinha,,https://promobuzy.com.br/wp-content/uploads/2023/08/cafeita.png,,,,,,,https://amzn.to/3UioeIj,"APROVEITE A OFERTA",0,ofertas/18849
18855,external,80a,"SUGGAR DEPURADOR DE AR SLIM 80CM 3 VEL. PRATA 110V DPS181PR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"343,00","419,00",SÁBADO,Eletrodomésticos,,https://promobuzy.com.br/wp-content/uploads/2023/08/suggar.png,,,,,,,https://amzn.to/45lavTs,"APROVEITE A OFERTA",0,ofertas/18855
18921,external,92a,"Furadeira de Impacto e Parafusadeira WAP EFPI 700K10",'-1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,"219,9",SÁBADO,"Ferramentas e Materiais de Construção",,https://promobuzy.com.br/wp-content/uploads/2023/08/furadeira.png,,,,,,,https://amzn.to/3QrH8uI,"APROVEITE A OFERTA",0,ofertas/18921
18927,external,94a,"Celular Samsung Galaxy M14 5G, 128GB, 4GB RAM, Tela Infinita de 6.6 Dual Chip",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"849,15",1099,SÁBADO,"Celulares e Comunicação",,https://promobuzy.com.br/wp-content/uploads/2023/08/samsungazul.png,,,,,,,https://divulgador.magalu.com/0dSl-wgd,"APROVEITE A OFERTA",0,ofertas/18927
18963,external,106a,"Mini Projetor Portatil, WiFi Smart HD Projetor LED, 1080P",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"359,99","399,99",SÁBADO,"Eletrônicos e Tecnologia",,https://promobuzy.com.br/wp-content/uploads/2023/08/retroproj.png,,,,,,,https://amzn.to/43YF2FH,"APROVEITE A OFERTA",0,ofertas/18963
19015,external,122a,"Fritadeira Air fryer 4L GourmetFry Digital cor Preta Midea",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,379,659,SÁBADO,Cozinha,,https://promobuzy.com.br/wp-content/uploads/2023/08/airfryerpp.png,,,,,,,https://divulgador.magalu.com/-a2c3jgD,"APROVEITE A OFERTA",0,ofertas/19015
19149,external,162a,"Nutren Suplemento Alimentar Active Baunilha 400G",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,"44,99","57,45",SÁBADO,"Alimentos e Bebidas",,https://promobuzy.com.br/wp-content/uploads/2023/08/nutrennn.png,,,,,,,https://amzn.to/3YwSm3e,"APROVEITE A OFERTA",0,ofertas/19149
19202,external,179a,"Espanador Microfibra tira pó, FLP6650, Flash Limp",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,"30,36",SÁBADO,Casa,,https://promobuzy.com.br/wp-content/uploads/2023/08/espanad2or.png,,,,,,,https://amzn.to/3DTv4Lj,"APROVEITE A OFERTA",0,ofertas/19202
